Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2017-03-08,Snacks,240.0,14.0,2.0,0.0,0.0,0.0,0.0,360.0,0.0,28.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,
2017-03-09,Breakfast,499.7,31.0,13.0,0.0,1.5,0.0,420.0,1207.7,907.6,30.9,4.0,18.9,32.3,12.0,2.0,35.0,8.0,
2017-03-09,Lunch,617.5,5.1,2.0,2.3,2.1,0.0,142.9,35.7,415.0,121.2,5.6,3.2,24.1,3.2,0.0,6.0,40.4,
2017-03-09,Dinner,210.0,4.5,0.5,0.0,0.0,0.0,38.3,660.0,0.0,5.3,0.0,1.0,39.3,0.0,23.3,8.0,4.0,
2017-03-09,Snacks,70.0,4.5,2.5,0.0,0.0,0.0,0.0,47.5,0.0,6.5,0.5,4.0,1.0,0.0,0.0,0.0,1.0,
2017-03-10,Dinner,756.7,50.0,20.0,2.0,20.0,0.0,273.3,153.3,933.3,0.0,0.0,0.0,73.3,0.0,0.0,3.3,23.3,
2017-03-10,Snacks,250.0,15.0,11.0,0.0,0.0,0.0,10.0,115.0,0.0,29.0,1.0,20.0,3.0,4.0,0.0,8.0,4.0,
2017-03-11,Breakfast,891.5,54.2,25.3,1.0,1.8,0.0,622.3,2370.8,131.3,46.9,0.0,2.1,53.7,30.1,7.0,31.6,20.5,
2017-03-12,Breakfast,691.3,44.8,13.3,2.6,5.8,0.0,579.4,1661.6,168.4,28.2,5.5,9.0,42.1,16.8,0.4,16.7,16.1,
2017-03-12,Lunch,538.0,12.0,2.0,0.0,0.0,0.0,87.0,818.0,0.0,63.0,6.0,8.0,42.0,0.0,0.0,0.0,0.0,
2017-03-12,Dinner,392.6,23.5,6.0,1.3,2.9,0.0,224.7,348.3,127.7,31.8,4.5,7.2,13.7,6.4,0.2,4.3,4.1,
2017-03-13,Breakfast,425.0,6.5,3.0,0.8,1.5,0.0,20.0,150.0,760.0,83.0,9.0,29.5,17.5,10.0,0.0,35.0,135.0,
2017-03-13,Lunch,538.0,12.0,2.0,0.0,0.0,0.0,87.0,818.0,0.0,63.0,6.0,8.0,42.0,0.0,0.0,0.0,0.0,
2017-03-13,Dinner,1194.2,41.0,14.2,2.0,3.6,0.0,469.5,1141.5,243.8,133.4,2.6,1.0,65.1,14.5,9.0,22.0,11.0,
2017-03-14,Breakfast,336.1,12.0,4.0,0.0,0.0,0.0,20.0,1248.8,872.2,13.2,2.0,7.9,37.3,5.2,7.9,0.0,1.3,
2017-03-14,Lunch,681.4,32.3,4.5,1.9,9.1,0.0,122.3,730.2,802.7,47.1,5.6,4.6,54.7,9.8,18.4,1.3,6.5,
2017-03-14,Dinner,633.8,28.0,13.4,0.0,0.0,0.0,107.5,207.5,0.0,66.0,4.0,2.0,31.0,11.3,0.0,20.0,27.0,
2017-03-14,Snacks,70.0,4.0,0.8,1.0,2.0,0.0,0.0,32.5,105.0,7.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,
2017-03-15,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2017-03-15,Lunch,982.5,42.0,8.9,0.0,0.0,0.0,176.3,3127.5,0.0,77.9,6.5,20.1,67.3,21.9,30.6,5.3,13.1,
2017-03-15,Dinner,680.9,33.8,19.6,1.0,4.5,0.0,94.2,1687.8,86.2,74.5,13.1,2.4,28.0,18.0,10.7,18.4,12.3,
2017-03-17,Dinner,740.6,39.3,11.3,0.5,4.5,0.0,117.4,1291.8,190.2,44.9,1.8,1.2,59.3,12.8,6.1,10.4,13.7,
2017-03-18,Breakfast,452.8,18.2,8.4,1.0,1.8,0.0,225.4,1059.8,199.5,42.8,2.0,2.2,25.6,6.9,0.0,10.3,8.9,
2017-03-18,Lunch,649.8,42.9,11.1,3.1,10.4,0.2,0.0,1501.7,555.3,50.8,6.6,3.9,16.0,0.0,39.2,1.3,4.7,
2017-03-20,Breakfast,560.0,27.0,12.5,4.0,9.5,0.0,35.0,1000.0,260.0,60.0,3.0,13.0,21.0,4.0,0.0,26.0,23.0,
2017-03-20,Lunch,627.3,31.1,9.4,1.8,8.7,0.0,67.6,518.8,365.4,36.3,4.0,3.6,19.1,1.1,9.1,0.6,2.7,
2017-03-21,Breakfast,579.4,12.0,3.0,0.0,0.0,0.0,20.0,1525.5,722.2,77.9,8.0,19.9,42.6,3.9,3.9,8.0,16.0,
2017-03-21,Lunch,966.6,33.4,3.0,0.0,0.0,0.0,146.6,5000.0,4.0,96.6,14.0,19.4,84.0,4.0,158.6,8.0,20.0,
2017-03-21,Dinner,1240.0,76.0,32.0,0.0,0.0,0.0,260.0,4400.0,0.0,88.0,8.0,12.0,60.0,0.0,0.0,0.0,0.0,
2017-03-21,Snacks,220.0,10.6,0.0,0.0,10.0,0.0,16.6,0.0,0.0,28.6,0.0,0.0,1.4,0.0,0.0,1.4,2.6,
2017-03-22,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2017-03-22,Lunch,653.7,29.0,2.0,1.0,5.7,0.0,105.0,642.3,730.2,54.5,5.3,5.2,47.3,7.1,19.6,1.1,19.9,
2017-03-22,Dinner,291.7,3.8,2.0,0.0,0.0,0.0,76.7,695.0,105.8,10.5,1.5,5.5,55.7,0.7,7.0,10.3,12.0,
2017-03-22,Snacks,210.0,12.5,4.0,2.0,4.0,0.0,0.0,112.5,210.0,20.5,2.5,14.0,5.0,0.0,0.0,2.0,5.0,
2017-03-23,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2017-03-23,Lunch,663.4,31.3,11.3,4.0,1.7,0.0,140.0,1476.7,486.7,45.3,2.7,2.7,50.0,28.0,22.7,30.7,18.7,
2017-03-23,Dinner,611.6,17.7,6.7,2.0,0.8,0.0,100.0,1078.3,243.3,28.7,1.3,3.3,85.0,14.0,11.3,31.3,17.3,
2017-03-24,Breakfast,310.0,17.0,10.0,0.0,0.0,0.0,45.0,180.0,0.0,37.0,1.0,10.0,3.0,4.0,0.0,4.0,8.0,
2017-03-24,Lunch,870.6,41.1,14.9,5.3,2.2,0.0,183.8,1938.1,638.8,59.5,3.5,3.5,65.6,36.8,29.8,40.3,24.5,
2017-03-24,Snacks,374.5,19.3,3.8,0.0,0.0,0.0,25.5,310.0,0.0,36.9,3.2,0.5,15.2,0.0,0.0,2.0,2.0,
2017-03-25,Breakfast,340.0,14.0,6.0,0.0,0.0,0.0,30.0,800.0,0.0,39.0,2.0,3.0,14.0,6.0,4.0,20.0,15.0,
2017-03-25,Lunch,630.0,30.0,36.8,0.0,0.0,0.0,19.5,1177.5,0.0,69.0,4.1,5.9,21.5,6.0,52.5,34.5,30.0,
2017-03-25,Dinner,620.0,24.0,5.0,0.0,0.0,0.0,70.0,2100.0,0.0,65.0,4.0,23.0,30.0,25.0,35.0,6.0,15.0,
2017-03-25,Snacks,57.5,2.8,0.4,0.0,0.0,0.0,0.0,40.0,0.0,7.3,0.8,0.8,0.8,0.0,2.0,0.5,1.0,
2017-03-26,Breakfast,411.2,24.3,6.9,2.5,6.3,0.0,208.5,1208.7,656.6,11.8,3.0,5.6,35.1,9.4,8.0,2.8,9.9,
2017-03-26,Lunch,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2017-03-26,Dinner,536.9,23.8,11.9,0.0,0.0,1.3,123.8,2256.3,0.0,39.4,0.0,9.4,31.3,48.1,154.4,31.9,35.0,
2017-03-26,Snacks,95.0,6.0,1.8,0.5,3.5,0.0,0.0,90.0,0.0,7.0,2.5,3.0,5.0,0.0,0.0,1.0,3.0,
2017-03-27,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2017-03-27,Lunch,797.8,44.2,11.3,8.5,14.9,0.1,105.0,1658.8,784.0,57.9,4.1,2.6,40.9,21.0,46.0,27.9,19.9,
2017-03-27,Dinner,1137.3,44.2,20.5,0.2,0.0,0.0,142.5,3477.9,55.8,135.5,6.4,15.6,53.3,36.0,36.6,1.9,44.1,
2017-03-28,Breakfast,190.0,16.0,3.0,0.0,0.0,0.0,0.0,150.0,0.0,7.0,2.0,3.0,7.0,0.0,0.0,0.0,4.0,
2017-03-28,Lunch,500.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,
2017-03-28,Dinner,1225.0,64.0,1.5,0.0,0.0,0.0,14.0,540.0,167.0,127.0,7.5,0.0,38.0,0.0,5.0,9.0,6.0,
2017-03-29,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2017-03-29,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2017-03-29,Dinner,616.0,35.0,15.6,1.0,2.3,0.0,63.8,1525.0,185.0,64.8,1.8,4.3,14.8,18.5,7.0,19.8,13.5,
2017-03-29,Snacks,70.0,4.5,2.5,0.0,0.0,0.0,0.0,47.5,0.0,6.5,0.5,4.0,1.0,0.0,0.0,0.0,1.0,
2017-03-30,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2017-03-30,Lunch,660.0,42.0,4.5,0.0,0.0,0.0,80.0,1190.0,0.0,42.0,4.0,21.0,39.0,170.0,80.0,10.0,17.0,
2017-03-30,Dinner,770.0,20.0,8.0,0.0,0.0,0.0,50.0,1320.0,0.0,89.0,10.0,4.0,45.0,15.0,30.0,6.0,35.0,
2017-03-30,Snacks,167.5,8.3,1.6,1.3,2.5,0.0,13.3,347.3,131.3,15.4,2.3,8.6,9.5,0.0,13.3,1.3,2.5,
2017-03-31,Breakfast,305.0,4.8,1.4,1.0,1.0,0.0,11.3,277.5,210.0,40.3,6.0,0.8,30.5,50.0,0.0,26.0,83.0,
2017-03-31,Lunch,1180.0,54.0,15.0,0.0,0.0,0.4,100.0,2160.0,0.0,142.0,10.0,56.0,32.0,28.0,32.0,52.0,50.0,
2017-03-31,Dinner,870.0,33.0,11.0,0.0,0.0,0.0,75.0,840.0,0.0,128.0,12.0,14.0,25.0,30.0,22.0,24.0,30.0,
2017-04-01,Breakfast,614.4,20.0,9.5,0.0,0.0,0.0,60.0,1815.5,1015.7,43.9,4.0,13.9,59.6,9.9,3.9,24.0,8.0,
2017-04-01,Dinner,1250.0,72.0,38.0,0.0,0.0,2.0,140.0,1740.0,0.0,106.0,3.0,67.0,47.0,45.0,15.0,70.0,38.0,
2017-04-01,Snacks,175.0,10.0,1.9,2.5,5.0,0.0,0.0,81.3,262.5,17.5,2.5,12.5,5.0,0.0,0.0,2.5,5.0,
2017-04-02,Lunch,800.0,30.0,36.8,0.0,0.0,0.0,19.5,1223.5,0.0,106.0,4.1,40.9,21.5,6.0,52.5,34.5,30.0,
2017-04-02,Dinner,880.0,58.0,19.0,5.7,24.0,0.0,336.0,2508.0,157.0,57.0,2.0,1.0,25.0,12.0,0.0,7.0,10.0,
2017-04-02,Snacks,930.0,42.0,17.8,3.0,10.0,1.0,50.0,782.5,255.0,127.0,8.0,78.0,19.0,0.0,0.0,1.0,10.0,
2017-04-03,Breakfast,170.0,2.5,0.8,0.5,0.5,0.0,7.5,160.0,105.0,20.5,3.0,0.5,19.0,25.0,0.0,14.0,42.0,
2017-04-03,Lunch,860.0,43.0,11.0,0.0,0.0,0.0,100.0,1430.0,0.0,77.0,7.0,5.0,41.0,0.0,0.0,0.0,0.0,
2017-04-03,Dinner,915.1,64.2,21.0,6.1,29.0,0.0,273.3,158.1,1210.5,8.1,1.4,3.8,75.8,0.0,8.5,4.8,25.6,
2017-04-03,Snacks,100.0,6.0,3.0,0.0,0.0,0.0,20.0,250.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,4.0,
2017-04-04,Lunch,260.0,6.0,1.0,0.0,0.0,0.0,130.0,150.0,568.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,
2017-04-04,Dinner,340.0,13.8,4.9,0.0,1.5,0.0,31.3,352.5,460.0,19.8,1.0,15.3,36.0,10.0,0.0,41.0,5.0,
2017-04-04,Snacks,120.0,3.5,1.5,0.0,0.0,0.0,0.0,95.0,0.0,24.0,5.0,11.0,3.0,0.0,0.0,0.0,6.0,
2017-04-05,Breakfast,371.7,16.5,5.4,0.0,1.5,0.0,31.3,377.5,460.0,21.0,1.3,15.8,37.2,10.0,0.0,41.0,5.7,
2017-04-05,Lunch,821.3,36.0,7.9,0.0,0.0,0.0,56.3,1372.5,0.0,88.9,5.6,4.5,36.0,0.0,0.0,0.0,0.0,
2017-04-05,Dinner,580.0,1.0,0.0,0.0,0.0,0.0,40.0,1304.0,972.0,48.4,1.0,1.0,12.0,30.0,0.0,4.0,0.0,
2017-04-06,Breakfast,380.0,15.0,4.5,1.0,2.5,0.0,35.0,770.0,260.0,42.0,2.0,10.0,19.0,4.0,4.0,22.0,19.0,
2017-04-06,Lunch,640.0,14.0,2.0,0.0,0.0,0.0,130.0,390.0,568.0,68.0,5.0,3.0,61.0,2.0,3.0,2.0,20.0,
2017-04-06,Dinner,624.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,
2017-04-07,Breakfast,265.0,10.5,2.3,0.5,0.5,0.0,7.5,235.0,105.0,24.0,4.0,2.0,22.5,25.0,0.0,14.0,44.0,
2017-04-07,Lunch,660.0,18.0,3.3,0.0,0.0,0.0,0.0,1440.0,0.0,69.7,0.0,0.0,51.7,0.0,0.0,0.0,0.0,
2017-04-07,Dinner,473.4,28.7,12.0,0.0,0.0,0.0,46.7,726.7,0.0,44.7,4.0,6.0,10.7,0.0,0.0,0.0,0.0,
2017-04-07,Snacks,295.0,14.5,4.3,4.8,3.0,0.0,5.0,465.0,0.0,35.0,2.5,11.5,6.0,0.0,0.0,2.0,0.0,
2017-04-09,Lunch,400.5,7.0,1.5,0.0,0.0,0.0,117.9,725.0,66.0,55.0,4.0,3.5,24.0,6.0,3.0,9.0,15.3,
2017-04-09,Dinner,1300.0,77.0,24.0,0.0,0.0,3.0,145.0,2840.0,1160.0,96.0,6.0,7.0,56.0,0.0,0.0,0.0,0.0,
2017-04-10,Breakfast,265.0,10.5,2.3,0.5,0.5,0.0,7.5,235.0,105.0,24.0,4.0,2.0,22.5,25.0,0.0,14.0,44.0,
2017-04-10,Lunch,900.0,24.0,4.0,0.0,0.0,0.0,0.0,1980.0,0.0,109.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,
2017-04-10,Dinner,764.7,29.0,8.3,0.7,2.4,0.3,141.4,5604.1,114.5,55.4,2.4,17.8,66.5,28.2,61.0,22.2,32.1,
2017-04-10,Snacks,300.0,14.3,3.0,0.0,0.0,0.0,0.0,270.0,0.0,24.0,1.5,0.8,20.3,0.0,0.0,0.0,0.0,
2017-04-11,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2017-04-11,Lunch,742.5,22.0,1.4,0.0,0.0,0.0,0.0,1058.8,0.0,70.1,4.1,8.3,68.8,0.0,0.0,0.0,0.0,
2017-04-11,Dinner,355.0,21.5,9.0,0.0,0.0,0.0,35.0,545.0,0.0,33.5,3.0,4.5,8.0,0.0,0.0,0.0,0.0,
2017-04-12,Breakfast,400.0,12.8,2.9,1.0,1.0,0.0,11.3,352.5,210.0,43.8,7.0,2.3,34.0,50.0,0.0,26.0,85.0,
2017-04-12,Lunch,500.0,19.0,8.0,0.0,0.0,0.0,90.0,870.0,0.0,51.0,4.0,8.0,24.0,20.0,20.0,8.0,30.0,
2017-04-12,Dinner,998.4,89.0,26.8,8.1,18.0,0.0,180.0,153.3,277.2,8.1,1.4,3.8,45.3,0.0,8.5,1.5,24.8,
2017-04-18,Breakfast,400.4,9.1,3.0,0.0,0.0,0.0,25.0,741.9,119.6,68.9,5.7,12.2,18.6,5.1,5.6,9.5,1.1,
2017-04-18,Lunch,748.0,23.8,11.3,0.0,0.0,0.0,31.3,1375.0,207.5,52.8,2.5,6.3,27.8,12.5,10.0,12.5,7.5,
2017-04-19,Breakfast,792.7,28.4,10.3,5.1,9.3,0.1,770.7,990.7,1222.6,70.8,8.0,36.7,65.1,74.9,93.3,63.2,139.4,
2017-04-19,Lunch,834.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,
2017-04-19,Snacks,150.0,9.0,1.0,2.0,4.5,0.0,0.0,170.0,370.0,15.0,1.0,1.0,2.0,0.0,10.0,2.0,2.0,
2017-04-20,Breakfast,408.0,20.0,5.4,2.4,4.2,0.0,379.5,377.0,243.0,24.7,4.0,2.4,35.1,35.8,0.0,19.6,53.7,
2017-04-20,Lunch,827.2,47.2,19.9,6.0,14.6,0.6,621.4,1766.9,576.3,55.7,3.0,2.7,42.0,24.7,2.0,49.1,29.0,
2017-04-20,Dinner,445.0,13.0,0.0,0.0,0.0,0.0,75.0,960.0,0.0,35.0,4.0,6.0,53.5,0.0,7.0,4.0,15.0,
2017-04-21,Lunch,654.8,25.0,9.0,0.1,0.0,0.0,105.0,1187.2,1022.0,57.9,1.6,0.2,41.2,0.0,0.0,9.3,32.2,
2017-04-22,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2017-04-22,Lunch,703.0,33.0,2.0,1.5,10.0,0.0,110.0,2490.0,100.0,51.0,10.0,5.0,55.0,4.0,4.0,2.0,2.0,
2017-04-22,Dinner,630.0,30.0,36.8,0.0,0.0,0.0,19.5,1177.5,0.0,69.0,4.1,5.9,21.5,6.0,52.5,34.5,30.0,
2017-04-22,Snacks,140.0,1.0,0.5,0.0,0.0,0.0,15.0,170.0,0.0,3.0,0.0,1.0,30.0,0.0,0.0,8.0,4.0,
2017-04-23,Breakfast,341.5,13.8,6.1,1.0,1.8,0.0,216.0,1046.0,649.5,0.4,0.0,0.2,45.3,5.4,0.0,2.8,4.9,
2017-04-23,Lunch,2082.0,48.8,13.9,1.1,0.0,1.1,244.7,2185.9,189.2,229.6,8.6,84.8,94.2,25.8,34.6,55.8,98.8,
2017-04-24,Breakfast,485.0,21.5,9.3,0.5,0.5,0.0,42.5,385.0,105.0,42.0,4.0,19.0,34.5,35.0,0.0,54.0,44.0,
2017-04-24,Lunch,400.0,13.0,3.5,0.0,0.0,0.0,0.0,1230.0,0.0,44.0,2.0,6.0,28.0,0.0,0.0,0.0,0.0,
2017-04-24,Dinner,711.7,38.9,9.6,1.5,10.0,0.0,173.0,483.9,1480.6,8.9,6.5,2.6,83.9,16.8,163.6,7.5,49.0,
2017-04-24,Snacks,290.0,16.0,12.3,0.3,0.3,0.0,10.0,97.5,0.0,34.5,1.3,25.5,3.3,6.0,0.0,10.0,1.5,
2017-04-25,Breakfast,804.2,58.3,17.0,6.6,29.7,0.0,413.3,1730.3,258.3,41.0,2.0,4.9,30.6,13.8,0.0,30.6,23.7,
2017-04-25,Dinner,779.5,31.5,5.0,1.5,10.0,0.0,220.0,2617.5,977.0,32.0,0.0,28.0,93.5,0.0,0.0,0.5,13.5,
2017-04-25,Snacks,95.0,6.0,1.3,1.8,3.0,0.0,0.0,115.0,105.0,7.5,1.0,2.0,3.5,0.0,0.0,1.0,2.0,
2017-04-26,Breakfast,423.0,18.8,5.1,1.9,3.7,0.5,378.7,415.0,560.0,46.7,1.3,3.4,18.3,13.8,1.0,8.6,24.2,
2017-04-26,Lunch,648.0,26.5,8.2,0.1,0.0,0.0,0.0,1830.4,18.0,53.7,2.3,6.2,48.1,0.0,0.0,1.3,2.2,
2017-04-26,Dinner,398.8,22.7,8.3,3.4,11.0,0.0,75.6,1251.3,572.5,31.6,1.0,4.1,13.8,0.0,0.0,11.0,2.5,
2017-04-27,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2017-04-27,Lunch,545.0,21.8,6.4,1.0,1.0,0.1,148.4,1488.8,398.5,43.1,7.7,9.1,38.1,9.7,5.3,10.2,24.7,
2017-04-27,Dinner,693.5,10.2,2.4,0.0,0.0,0.0,45.0,821.5,749.0,54.2,1.5,10.9,71.4,0.0,2.0,6.0,16.0,
2017-04-28,Breakfast,340.0,16.0,7.0,0.0,0.0,0.0,0.0,350.0,0.0,46.0,1.0,24.0,3.0,2.0,0.0,0.0,6.0,
2017-04-28,Lunch,755.0,30.0,10.0,0.0,0.0,0.2,105.0,1075.0,0.0,83.5,7.5,36.0,34.5,71.0,38.5,29.0,45.0,
2017-05-01,Breakfast,350.0,19.0,3.0,0.0,0.0,0.0,45.0,310.0,0.0,42.0,2.0,24.0,5.0,2.0,0.0,4.0,8.0,
2017-05-01,Lunch,590.7,23.8,3.3,0.9,3.4,0.0,122.3,726.2,527.7,42.0,1.6,4.2,53.6,8.7,9.3,0.7,4.8,
2017-05-01,Dinner,1495.0,65.0,37.5,0.0,0.0,0.0,150.0,450.0,0.0,205.0,10.0,10.0,35.0,45.0,0.0,0.0,50.0,
2017-05-01,Snacks,380.0,16.8,4.0,0.0,0.0,0.0,0.0,270.0,0.0,26.0,1.5,0.8,32.3,0.0,0.0,0.0,0.0,
2017-05-02,Breakfast,143.0,9.5,3.1,1.9,3.7,0.0,372.0,142.0,138.0,0.7,0.0,0.4,12.6,10.8,0.0,5.6,9.7,
2017-05-02,Lunch,742.5,22.0,1.4,0.0,0.0,0.0,0.0,1058.8,0.0,70.1,4.1,8.3,68.8,0.0,0.0,0.0,0.0,
2017-05-02,Dinner,652.5,9.7,1.0,0.0,0.0,0.0,124.7,2596.1,213.0,81.0,0.0,0.0,59.8,0.0,0.0,0.0,1.5,
2017-05-03,Breakfast,150.0,6.5,3.3,0.0,0.0,0.0,27.5,435.0,87.0,1.5,0.0,0.5,21.0,0.0,0.0,4.0,2.0,
2017-05-03,Lunch,746.3,35.3,12.8,4.5,1.9,0.0,157.5,1661.3,547.5,51.0,3.0,3.0,56.3,31.5,25.5,34.5,21.0,
2017-05-03,Dinner,760.0,0.0,0.0,0.0,0.0,0.0,80.0,3240.0,0.0,176.0,4.0,4.0,12.0,8.0,8.0,8.0,8.0,
2017-05-04,Breakfast,80.0,6.0,3.0,0.0,0.0,0.0,20.0,350.0,87.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,
2017-05-04,Lunch,1800.0,48.0,8.0,0.0,0.0,0.0,0.0,3960.0,0.0,218.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,
2017-05-04,Dinner,1045.0,40.0,9.6,0.0,0.0,0.0,330.0,1605.0,0.0,16.6,3.0,6.6,154.6,16.0,0.0,32.0,38.0,
2017-05-05,Breakfast,268.3,14.7,4.8,0.0,0.0,0.0,30.0,538.3,87.0,5.5,1.0,2.2,29.5,0.0,0.0,5.3,4.7,
2017-05-05,Lunch,870.6,41.1,14.9,5.3,2.2,0.0,183.8,1938.1,638.8,59.5,3.5,3.5,65.6,36.8,29.8,40.3,24.5,
2017-05-08,Breakfast,205.0,6.0,3.0,0.0,0.0,0.0,20.0,725.0,462.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,
2017-05-08,Lunch,874.0,33.5,0.0,0.0,0.0,0.0,37.5,575.0,0.0,99.0,5.0,2.5,42.0,0.0,0.0,0.0,0.0,
2017-05-08,Dinner,352.5,25.3,11.3,0.0,0.0,1.0,88.8,417.5,260.0,7.3,1.5,0.0,25.0,8.0,123.0,17.0,28.0,
2017-05-08,Snacks,285.0,13.5,2.5,0.0,0.0,0.0,0.0,612.5,0.0,33.0,6.0,0.0,8.0,5.0,0.0,5.0,16.0,
2017-05-09,Breakfast,205.0,6.0,3.0,0.0,0.0,0.0,20.0,725.0,462.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,
2017-05-09,Lunch,870.6,41.1,14.9,5.3,2.2,0.0,183.8,1938.1,638.8,59.5,3.5,3.5,65.6,36.8,29.8,40.3,24.5,
2017-05-09,Dinner,642.5,22.0,4.7,0.0,0.0,0.0,71.3,1175.0,0.0,51.1,15.0,7.1,63.8,0.0,0.0,8.0,7.0,
2017-05-10,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2017-05-10,Lunch,510.0,15.0,8.0,0.0,0.0,0.0,30.0,1140.0,0.0,43.0,10.0,3.0,21.0,8.0,4.0,30.0,20.0,
2017-05-10,Dinner,720.0,29.5,12.0,0.0,0.0,2.0,140.0,140.0,520.0,61.5,3.0,3.0,50.5,0.0,0.0,4.0,45.0,
2017-05-10,Snacks,206.0,0.0,0.0,0.0,0.0,0.0,0.0,271.7,0.0,27.2,0.0,23.0,3.9,4.0,0.0,10.0,0.0,
2017-05-11,Breakfast,120.0,2.7,2.0,0.0,0.0,0.0,6.7,506.7,0.0,5.3,0.0,5.3,18.7,5.3,0.0,10.7,0.0,
2017-05-11,Lunch,751.3,51.3,16.3,0.0,0.0,0.0,175.0,3150.0,0.0,135.3,7.0,35.0,67.7,35.0,70.0,46.7,46.7,
2017-05-12,Breakfast,538.0,26.9,11.1,1.9,3.7,0.0,372.0,157.1,138.0,56.2,1.5,38.0,18.2,10.8,0.0,17.6,15.7,
2017-05-13,Breakfast,965.3,43.3,22.7,2.5,9.3,0.0,293.5,1556.6,1109.0,71.9,0.0,27.7,38.3,38.9,0.0,87.8,22.9,
2017-05-13,Snacks,140.0,1.0,0.5,0.0,0.0,0.0,15.0,170.0,0.0,3.0,0.0,1.0,30.0,0.0,0.0,8.0,4.0,
2017-05-15,Breakfast,265.0,10.5,2.3,0.5,0.5,0.0,7.5,235.0,105.0,24.0,4.0,2.0,22.5,25.0,0.0,14.0,44.0,
2017-05-15,Lunch,640.8,22.7,1.7,0.0,0.0,0.0,30.0,500.0,0.0,21.3,2.7,12.7,11.3,113.3,53.3,6.7,10.0,
2017-05-15,Dinner,855.0,22.9,3.9,0.0,0.0,0.0,0.0,1878.8,0.0,101.6,0.0,0.0,56.0,0.0,0.0,0.0,0.0,
2017-05-15,Snacks,97.5,3.0,0.0,0.0,0.0,0.0,0.0,172.5,0.0,13.5,3.8,1.5,4.5,0.0,1.5,1.5,6.0,
2017-05-17,Breakfast,354.2,24.8,8.5,4.4,10.0,0.1,580.5,850.7,494.6,7.5,0.0,6.0,26.6,18.2,2.0,8.4,17.6,
2017-05-17,Lunch,870.6,41.1,14.9,5.3,2.2,0.0,183.8,1938.1,638.8,59.5,3.5,3.5,65.6,36.8,29.8,40.3,24.5,
2017-05-17,Dinner,926.0,37.5,16.8,0.0,0.0,0.0,0.0,954.0,0.0,94.8,7.1,6.0,51.0,0.0,0.0,0.0,0.0,
2017-05-17,Snacks,384.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.8,0.0,0.0,3.6,0.0,0.0,0.0,0.0,
